Unnamed: 0,"IC50, mM","CC50, mM",SPS,Kappa2,Kappa3,PEOE_VSA8,SMR_VSA4,EState_VSA5,VSA_EState3,VSA_EState4,VSA_EState8,MolLogP,SI
599,274.6252,918.6985,36.095238,4.243021,2.0500147,23.172682,5.9179063,0.0,3.5721726,0.37671906,3.4972467,3.2913,3.3452806
600,63.293354,954.17114,34.772728,4.6356177,2.0757146,18.026114,5.9179063,0.0,3.3197594,0.30007187,3.6963322,2.1207,15.0753765
601,447.6048,610.3702,27.416666,8.543442,3.4700696,37.05806,17.753717,24.265469,21.128145,1.2734823,4.0425653,2.9229,1.3636364
602,20.018118,606.6096,26.81081,8.996242,3.7312129,25.42824,17.753717,4.8999095,10.262227,2.802049,0.7085757,3.8065,30.30303
603,66.894295,696.81555,25.774193,7.0382924,3.010854,23.589565,5.9179063,11.336786,0.8836335,2.137514,1.7029498,4.5834,10.416667
604,478.22272,908.0178,20.88,6.3981175,2.984648,47.25962,5.9179063,0.0,3.1243618,3.2149596,0.646059,3.2934,1.8987342
605,11.905298,17.053535,10.954545,6.9615326,3.7712786,28.884594,0.0,0.0,8.051908,2.8517368,0.7035344,5.1203,1.4324324
606,100.36125,662.57916,27.678572,5.888998,2.395038,12.462663,5.9179063,22.673573,2.7922008,0.46963444,3.6087244,4.53772,6.6019416
607,37.483814,195.80705,26.88889,6.481651,2.628617,21.986437,11.835813,28.15939,10.130851,3.1541157,0.62430555,4.0205,5.2237763
608,282.21603,871.0372,16.961538,6.921759,3.1356223,12.232142,0.0,0.0,3.505064,3.667639,2.5500023,4.7771,3.0864198
609,138.58391,716.81335,29.0,6.154509,2.6347725,18.026114,5.9179063,11.336786,0.8543632,0.94657063,5.727414,4.86632,5.172414
610,307.3613,678.00287,25.242424,7.3348236,2.7792845,24.446936,11.835813,7.1097975,0.0,2.7546322,0.36069152,3.3536,2.2058823
611,25.272173,596.98047,23.72973,8.687107,3.4068897,24.446936,11.835813,6.263163,10.144059,2.4418066,0.33637637,3.3249,23.622047
612,58.064934,716.851,15.645162,8.997956,4.2822146,12.232142,0.0,0.0,3.4897428,3.591016,2.5061479,4.75512,12.345679
613,39.64783,907.9656,30.391304,5.3166857,2.420018,18.026114,5.9179063,0.0,3.2854393,0.36325657,1.550554,1.7392,22.900763
614,30.048649,189.39113,24.970589,7.8055153,3.0312524,22.216957,11.835813,0.0,10.211226,2.9699397,2.431804,4.08462,6.302817
615,351.24036,836.9508,20.296297,6.875463,3.4290366,47.25962,5.9179063,5.5634513,3.1448584,5.533126,4.6746492,3.91024,2.3828435
616,316.26395,998.7283,32.285713,4.644961,2.0785022,18.026114,5.9179063,0.0,3.314734,0.44548586,1.590588,1.7306,3.1578948
